counter;datetime;PM1;PM2_5;PM4;PM10;NumPM0;NumPM1;NumPM2_5;NumPM4;NumPM10;PartSize;tempC;humidity;pressure;meta
641;2025-01-01T16:46:47;6;6;6;6;43;50;50;50;50;0.53;32.55;22;87843;
642;2025-01-01T16:47:49;5;6;6;6;39;44;45;45;45;0.54;32.54;22;87838;
643;2025-01-01T16:48:51;6;6;6;6;42;48;48;48;48;0.54;32.51;22;87840;
644;2025-01-01T16:49:54;5;6;6;6;39;45;45;45;45;0.56;32.51;22;87835;
645;2025-01-01T16:50:56;5;6;6;6;40;46;46;46;46;0.56;32.49;22;87837;
646;2025-01-01T16:51:58;5;6;6;6;39;45;45;45;45;0.56;32.48;22;87838;
647;2025-01-01T16:53:00;5;6;6;6;40;46;46;47;47;0.57;32.47;22;87843;
648;2025-01-01T16:54:03;5;5;6;6;37;42;42;42;42;0.55;32.47;22;87835;
649;2025-01-01T16:55:05;6;6;6;6;41;47;47;47;47;0.56;32.44;22;87841;
650;2025-01-01T16:56:07;6;6;6;6;41;47;48;48;48;0.54;32.44;23;87839;
651;2025-01-01T16:57:09;6;6;6;6;42;48;48;48;48;0.53;32.43;22;87846;
652;2025-01-01T16:58:11;5;5;5;5;39;45;45;45;45;0.52;32.45;22;87843;
653;2025-01-01T16:59:14;5;5;5;5;38;43;43;43;43;0.51;32.43;22;87838;
654;2025-01-01T17:00:16;6;6;6;6;44;49;50;50;50;0.51;32.40;22;87842;
655;2025-01-01T17:01:18;5;6;6;6;40;45;45;45;45;0.52;32.38;22;87848;
656;2025-01-01T17:02:20;6;6;6;6;42;48;49;49;49;0.54;32.40;22;87849;
657;2025-01-01T17:03:23;6;6;6;6;43;49;49;49;49;0.54;32.38;22;87840;
658;2025-01-01T17:04:25;6;6;6;6;42;48;49;49;49;0.52;32.38;22;87842;
659;2025-01-01T17:05:27;6;6;6;6;45;51;51;51;51;0.52;32.38;22;87851;
660;2025-01-01T17:06:29;6;6;6;6;41;47;47;47;47;0.53;32.38;22;87847;
661;2025-01-01T17:07:31;6;6;6;6;42;48;48;48;48;0.52;32.36;22;87848;
662;2025-01-01T17:08:34;6;6;6;6;41;48;48;48;48;0.53;32.35;22;87841;
663;2025-01-01T17:09:36;6;6;6;7;43;49;49;49;49;0.53;32.33;22;87851;
664;2025-01-01T17:10:38;6;6;6;6;41;47;47;47;47;0.53;32.33;22;87843;
665;2025-01-01T17:11:40;6;6;6;6;41;47;47;47;47;0.54;32.33;22;87846;
666;2025-01-01T17:12:43;6;6;6;7;41;48;48;48;48;0.54;32.33;22;87841;
667;2025-01-01T17:13:45;6;6;7;7;40;47;47;47;47;0.56;32.29;22;87851;
668;2025-01-01T17:14:47;6;6;6;7;40;46;47;47;47;0.58;32.30;22;87851;
669;2025-01-01T17:15:49;5;5;6;6;37;42;43;43;43;0.57;32.30;22;87851;
670;2025-01-01T17:16:51;5;6;6;6;39;44;45;45;45;0.55;32.29;22;87854;
671;2025-01-01T17:17:54;6;6;6;7;42;48;49;49;49;0.55;32.29;23;87852;
672;2025-01-01T17:18:56;6;7;7;7;43;50;51;51;51;0.56;32.27;22;87857;
673;2025-01-01T17:19:58;5;6;6;6;39;45;45;45;45;0.54;32.26;22;87851;
674;2025-01-01T17:21:00;6;6;6;6;41;47;48;48;48;0.54;32.23;22;87855;
675;2025-01-01T17:22:03;6;6;6;6;41;47;48;48;48;0.55;32.24;22;87853;
676;2025-01-01T17:23:05;6;6;6;6;40;46;47;47;47;0.53;32.21;22;87849;
677;2025-01-01T17:24:07;6;6;6;6;41;47;47;47;47;0.52;32.21;22;87846;
678;2025-01-01T17:25:09;6;6;6;7;40;47;47;47;47;0.53;32.20;22;87856;
679;2025-01-01T17:26:12;6;6;6;6;42;48;48;48;48;0.53;32.20;22;87861;
680;2025-01-01T17:27:14;5;5;6;6;39;44;44;44;44;0.52;32.20;23;87862;
681;2025-01-01T17:28:16;5;5;5;5;38;43;44;44;44;0.51;32.16;23;87859;
682;2025-01-01T17:29:18;5;6;6;6;41;46;46;46;46;0.51;32.17;23;87860;
683;2025-01-01T17:30:20;5;6;6;6;41;46;47;47;47;0.51;32.16;23;87862;
684;2025-01-01T17:31:23;6;6;6;6;41;47;48;48;48;0.55;32.14;23;87864;
685;2025-01-01T17:32:25;6;6;7;7;43;50;50;50;50;0.56;32.13;23;87865;
686;2025-01-01T17:33:27;5;6;6;6;38;43;44;44;44;0.56;32.12;23;87859;
687;2025-01-01T17:34:29;5;6;6;6;38;44;44;44;44;0.56;32.08;23;87862;
688;2025-01-01T17:35:32;5;6;6;6;39;45;46;46;46;0.56;32.08;23;87862;
689;2025-01-01T17:36:34;5;6;6;6;40;46;46;46;46;0.56;32.05;24;87863;
690;2025-01-01T17:37:36;6;6;6;6;41;47;47;47;47;0.55;32.02;23;87864;
691;2025-01-01T17:38:38;6;6;6;6;41;47;47;47;47;0.53;32.02;23;87871;
692;2025-01-01T17:39:40;5;5;5;6;36;41;42;42;42;0.53;31.99;23;87864;
693;2025-01-01T17:40:43;5;6;6;6;40;45;46;46;46;0.52;31.97;23;87863;
694;2025-01-01T17:41:45;5;5;5;5;37;43;43;43;43;0.52;31.95;23;87866;
695;2025-01-01T17:42:47;6;6;6;6;41;47;48;48;48;0.54;31.92;23;87865;
696;2025-01-01T17:43:49;6;6;6;6;41;47;48;48;48;0.55;31.90;24;87862;
697;2025-01-01T17:44:52;6;6;6;6;41;47;47;47;47;0.54;31.88;24;87867;
698;2025-01-01T17:45:54;5;6;6;6;39;45;45;45;45;0.53;31.85;24;87869;
699;2025-01-01T17:46:56;5;5;5;6;38;44;44;44;44;0.52;31.82;24;87862;
700;2025-01-01T17:47:58;5;5;5;5;39;44;44;44;44;0.50;31.79;24;87864;
701;2025-01-01T17:49:00;6;6;6;6;42;48;48;48;48;0.51;31.78;24;87865;
702;2025-01-01T17:50:03;6;6;6;6;43;49;49;49;49;0.51;31.77;24;87864;
703;2025-01-01T17:51:05;6;6;6;6;42;48;49;49;49;0.52;31.75;24;87863;
704;2025-01-01T17:52:07;6;7;7;7;44;51;51;52;52;0.53;31.70;24;87866;
705;2025-01-01T17:53:09;7;7;8;8;47;55;55;55;55;0.55;31.63;24;87862;
706;2025-01-01T17:54:12;7;8;9;9;50;58;59;59;59;0.56;31.54;24;87863;
707;2025-01-01T17:55:14;6;7;8;8;46;54;55;55;55;0.56;31.51;24;87867;
708;2025-01-01T17:56:16;7;8;8;8;48;56;57;57;57;0.57;31.51;25;87862;
709;2025-01-01T17:57:18;6;7;8;8;46;53;54;54;54;0.58;31.43;25;87870;
710;2025-01-01T17:58:21;6;7;7;8;44;51;52;52;52;0.58;31.42;25;87863;
711;2025-01-01T17:59:23;6;6;7;7;42;49;50;50;50;0.57;31.37;25;87871;
712;2025-01-01T18:00:25;6;7;7;7;46;53;54;54;54;0.56;31.36;25;87869;
713;2025-01-01T18:01:27;5;6;6;6;39;45;45;45;45;0.53;31.31;25;87875;
714;2025-01-01T18:02:29;6;6;6;6;43;49;50;50;50;0.52;31.28;25;87875;
715;2025-01-01T18:03:32;6;6;6;6;42;48;48;48;48;0.54;31.25;25;87878;
716;2025-01-01T18:04:34;6;6;7;7;42;49;49;49;49;0.56;31.17;25;87873;
717;2025-01-01T18:05:36;6;6;6;6;42;48;48;48;48;0.54;31.16;25;87877;
718;2025-01-01T18:06:38;6;6;6;6;41;47;48;48;48;0.53;31.13;26;87871;
719;2025-01-01T18:07:41;6;6;6;6;42;47;48;48;48;0.52;31.13;25;87884;
720;2025-01-01T18:08:43;5;6;6;6;40;46;46;46;46;0.53;31.06;25;87880;
721;2025-01-01T18:09:45;6;6;7;7;44;50;51;51;51;0.52;31.03;26;87890;
722;2025-01-01T18:10:47;6;6;6;6;43;49;49;49;49;0.52;31.00;26;87888;
723;2025-01-01T18:11:49;6;6;6;7;42;48;49;49;49;0.55;30.95;26;87885;
724;2025-01-01T18:12:52;6;7;7;7;44;51;51;51;51;0.55;30.92;26;87894;
725;2025-01-01T18:13:54;6;7;8;8;46;53;54;54;54;0.54;30.91;26;87892;
726;2025-01-01T18:14:56;6;7;7;7;46;53;54;54;54;0.53;30.89;26;87887;
727;2025-01-01T18:15:58;6;7;7;7;45;52;52;52;53;0.53;30.83;26;87895;
728;2025-01-01T18:17:01;6;7;7;7;44;51;52;52;52;0.55;30.80;26;87894;
729;2025-01-01T18:18:03;6;6;7;7;43;50;50;50;50;0.56;30.79;26;87892;
730;2025-01-01T18:19:05;6;7;7;7;43;50;51;51;51;0.56;30.79;26;87892;
731;2025-01-01T18:20:07;6;7;7;7;43;50;51;51;51;0.57;30.75;26;87890;
732;2025-01-01T18:21:09;6;7;7;7;46;53;53;53;53;0.56;30.75;26;87901;
733;2025-01-01T18:22:12;6;7;8;8;46;53;54;54;54;0.58;30.69;27;87894;
734;2025-01-01T18:23:14;6;7;7;7;43;49;50;50;50;0.57;30.66;26;87900;
735;2025-01-01T18:24:16;6;7;7;7;46;53;54;54;54;0.55;30.63;26;87896;
736;2025-01-01T18:25:18;7;7;8;8;48;55;56;56;56;0.54;30.61;26;87890;
737;2025-01-01T18:26:21;6;7;7;8;47;54;54;54;54;0.53;30.60;26;87897;
738;2025-01-01T18:27:23;6;6;6;6;42;48;48;48;48;0.53;30.56;27;87900;
739;2025-01-01T18:28:25;6;6;7;7;45;51;52;52;52;0.52;30.54;27;87895;
740;2025-01-01T18:29:27;6;7;7;7;46;53;53;53;53;0.52;30.51;27;87901;
741;2025-01-01T18:30:29;6;6;7;7;42;48;49;49;49;0.54;30.50;27;87897;
742;2025-01-01T18:31:32;7;7;8;8;48;55;56;56;56;0.54;30.49;26;87901;
743;2025-01-01T18:32:34;6;7;7;7;45;51;52;52;52;0.55;30.45;27;87902;
744;2025-01-01T18:33:36;6;7;8;8;46;53;54;54;54;0.55;30.44;27;87911;
745;2025-01-01T18:34:38;6;7;7;7;45;52;53;53;53;0.56;30.44;27;87911;
746;2025-01-01T18:35:41;6;7;7;7;45;52;52;52;52;0.53;30.41;27;87907;
747;2025-01-01T18:36:43;6;7;7;7;47;53;54;54;54;0.52;30.39;26;87902;
748;2025-01-01T18:37:45;6;6;6;6;41;47;47;47;47;0.53;30.35;27;87911;
749;2025-01-01T18:38:47;6;7;7;7;46;53;53;53;53;0.55;30.34;26;87914;
750;2025-01-01T18:39:50;6;7;7;7;46;53;54;54;54;0.54;30.32;27;87911;
751;2025-01-01T18:40:52;6;7;7;7;48;55;55;55;55;0.51;30.31;27;87910;
752;2025-01-01T18:41:54;7;7;7;7;49;56;56;56;56;0.51;30.27;27;87910;
753;2025-01-01T18:42:56;6;7;7;7;47;53;53;53;53;0.52;30.27;27;87915;
754;2025-01-01T18:43:58;6;6;6;6;43;49;50;50;50;0.52;30.25;27;87910;
755;2025-01-01T18:45:01;6;6;6;6;43;49;49;49;49;0.52;30.25;27;87913;
756;2025-01-01T18:46:03;6;7;7;7;45;52;52;52;52;0.55;30.22;27;87917;
757;2025-01-01T18:47:05;6;7;7;8;46;53;54;54;54;0.54;30.20;27;87911;
758;2025-01-01T18:48:07;6;7;7;7;45;52;53;53;53;0.54;30.20;27;87917;
759;2025-01-01T18:49:10;7;7;8;8;50;58;58;58;58;0.55;30.17;27;87910;
760;2025-01-01T18:50:12;6;7;7;7;47;54;54;54;54;0.53;30.17;27;87919;
761;2025-01-01T18:51:14;7;7;7;7;49;56;57;57;57;0.55;30.15;27;87918;
762;2025-01-01T18:52:16;6;6;6;6;43;50;50;50;50;0.54;30.15;27;87918;
763;2025-01-01T18:53:18;7;7;7;7;50;57;58;58;58;0.55;30.14;27;87919;
764;2025-01-01T18:54:21;7;7;7;7;49;56;56;56;56;0.55;30.13;27;87921;
765;2025-01-01T18:55:23;6;7;7;7;46;52;53;53;53;0.55;30.08;27;87928;
766;2025-01-01T18:56:25;6;6;6;6;44;51;51;51;51;0.54;30.08;27;87925;
767;2025-01-01T18:57:27;6;6;6;6;46;52;52;52;52;0.51;30.07;27;87921;
768;2025-01-01T18:58:30;7;7;7;7;51;58;58;58;58;0.53;30.07;28;87929;
769;2025-01-01T18:59:32;7;7;7;7;49;55;56;56;56;0.52;30.03;27;87933;
770;2025-01-01T19:00:34;7;7;7;7;50;57;57;57;57;0.53;30.01;27;87927;
771;2025-01-01T19:01:36;7;7;7;7;48;55;55;55;55;0.55;30.03;27;87932;
772;2025-01-01T19:02:39;6;7;7;7;47;54;55;55;55;0.56;29.99;27;87935;
773;2025-01-01T19:03:41;6;7;7;7;46;53;53;53;53;0.55;29.97;27;87938;
774;2025-01-01T19:04:43;6;6;6;6;43;49;49;49;49;0.55;29.94;27;87933;
775;2025-01-01T19:05:45;7;8;8;8;53;60;61;61;61;0.58;29.95;27;87935;
776;2025-01-01T19:06:47;7;7;8;8;51;58;59;59;59;0.56;29.93;28;87937;
777;2025-01-01T19:07:50;7;7;7;8;49;57;57;57;57;0.56;29.93;27;87943;
778;2025-01-01T19:08:52;7;7;7;7;49;56;57;57;57;0.55;29.93;27;87941;
779;2025-01-01T19:09:54;7;7;7;7;49;55;56;56;56;0.53;29.92;27;87945;
780;2025-01-01T19:10:56;6;7;7;7;47;54;54;54;54;0.52;29.93;27;87948;
781;2025-01-01T19:11:59;7;8;8;8;54;62;62;62;62;0.54;29.92;28;87945;
782;2025-01-01T19:13:01;7;8;8;8;51;58;59;59;59;0.56;29.91;27;87954;
783;2025-01-01T19:14:03;7;7;7;8;48;55;56;56;56;0.56;29.89;27;87951;
784;2025-01-01T19:15:05;6;7;7;8;47;54;55;55;55;0.56;29.85;27;87952;
785;2025-01-01T19:16:07;6;7;7;7;48;55;55;55;55;0.55;29.86;27;87950;
786;2025-01-01T19:17:10;6;7;7;7;47;54;55;55;55;0.57;29.85;27;87954;
787;2025-01-01T19:18:12;6;7;7;7;46;54;54;54;54;0.58;29.85;27;87956;
788;2025-01-01T19:19:14;8;9;9;9;56;65;66;66;66;0.56;29.84;28;87964;
789;2025-01-01T19:20:16;8;8;9;9;56;65;65;66;66;0.56;29.82;27;87955;
790;2025-01-01T19:21:19;7;7;8;8;50;57;58;58;58;0.55;29.82;27;87960;
791;2025-01-01T19:22:21;7;7;7;7;49;56;57;57;57;0.55;29.81;27;87964;
792;2025-01-01T19:23:23;7;8;8;8;55;62;62;62;62;0.51;29.80;27;87958;
793;2025-01-01T19:24:25;7;7;7;7;50;57;57;57;57;0.51;29.82;28;87964;
794;2025-01-01T19:25:27;7;8;8;8;55;63;64;64;64;0.54;29.83;27;87967;
795;2025-01-01T19:26:30;7;7;7;7;48;55;56;56;56;0.54;29.80;28;87971;
796;2025-01-01T19:27:32;7;8;8;8;52;60;60;60;60;0.57;29.78;27;87964;
797;2025-01-01T19:28:34;7;7;8;8;51;58;59;59;59;0.55;29.78;27;87966;
798;2025-01-01T19:29:36;7;8;8;8;53;61;61;61;61;0.55;29.78;27;87968;
799;2025-01-01T19:30:39;7;8;8;8;51;59;60;60;60;0.53;29.80;27;87968;
800;2025-01-01T19:31:41;7;8;8;8;54;62;63;63;63;0.52;29.78;27;87974;
801;2025-01-01T19:32:43;7;8;8;8;53;61;61;61;61;0.52;29.78;27;87968;
802;2025-01-01T19:33:45;7;8;8;8;52;60;60;60;60;0.53;29.75;28;87976;
803;2025-01-01T19:34:47;7;8;8;8;54;62;62;62;62;0.54;29.74;28;87974;
804;2025-01-01T19:35:50;7;8;8;9;55;63;64;64;64;0.55;29.74;28;87974;
805;2025-01-01T19:36:52;7;8;8;8;53;61;61;61;61;0.54;29.74;27;87964;
806;2025-01-01T19:37:54;7;8;8;8;55;62;63;63;63;0.55;29.76;27;87972;
807;2025-01-01T19:38:56;7;7;8;8;52;60;60;60;60;0.55;29.77;27;87973;
808;2025-01-01T19:39:59;8;8;9;9;56;64;65;65;65;0.56;29.74;27;87968;
809;2025-01-01T19:41:01;8;8;8;9;57;65;66;66;66;0.54;29.76;27;87982;
810;2025-01-01T19:42:03;8;9;9;9;58;67;67;67;67;0.55;29.75;27;87979;
811;2025-01-01T19:43:05;7;8;8;8;51;59;59;59;59;0.55;29.71;27;87971;
812;2025-01-01T19:44:07;7;8;8;8;53;61;62;62;62;0.54;29.73;28;87978;
813;2025-01-01T19:45:10;7;8;8;8;54;62;62;62;62;0.55;29.72;27;87983;
814;2025-01-01T19:46:12;8;8;9;9;55;63;64;64;64;0.56;29.69;28;87982;
815;2025-01-01T19:47:14;8;8;9;9;55;64;64;64;64;0.56;29.71;27;87990;
816;2025-01-01T19:48:16;8;8;9;9;57;65;66;66;66;0.56;29.70;28;87989;
817;2025-01-01T19:49:19;8;9;9;9;58;67;68;68;68;0.56;29.70;27;87986;
818;2025-01-01T19:50:21;8;9;10;10;60;69;70;70;70;0.56;29.72;27;87991;
819;2025-01-01T19:51:23;8;9;9;9;58;67;67;67;67;0.56;29.71;28;87987;
820;2025-01-01T19:52:25;8;9;9;9;62;71;71;71;71;0.54;29.68;27;87989;
821;2025-01-01T19:53:27;8;9;9;9;60;68;69;69;69;0.53;29.66;27;87991;
822;2025-01-01T19:54:30;8;8;8;8;56;64;64;64;64;0.53;29.64;28;87991;
823;2025-01-01T19:55:32;8;8;9;9;58;66;67;67;67;0.53;29.64;27;87993;
824;2025-01-01T19:56:34;8;8;9;9;60;68;69;69;69;0.53;29.62;28;87994;
825;2025-01-01T19:57:36;8;8;8;8;58;66;66;66;66;0.52;29.61;27;87990;
826;2025-01-01T19:58:39;8;8;9;9;56;65;66;66;66;0.55;29.61;28;87998;
827;2025-01-01T19:59:41;8;9;10;10;61;70;71;71;71;0.56;29.60;28;87996;
828;2025-01-01T20:00:43;9;9;10;10;63;73;74;74;74;0.56;29.60;28;87999;
829;2025-01-01T20:01:45;8;9;9;9;62;71;71;71;71;0.54;29.56;28;88007;
830;2025-01-01T20:02:48;8;8;8;9;61;69;69;69;69;0.52;29.56;28;88001;
831;2025-01-01T20:03:50;8;9;9;9;62;71;72;72;72;0.53;29.54;28;88001;
832;2025-01-01T20:04:52;9;9;10;10;63;72;73;73;73;0.56;29.54;28;88004;
833;2025-01-01T20:05:54;9;9;10;10;62;72;73;73;73;0.56;29.53;28;88011;
834;2025-01-01T20:06:56;9;10;10;10;66;75;76;76;76;0.56;29.53;28;88003;
835;2025-01-01T20:07:59;9;9;10;10;63;72;73;73;73;0.57;29.51;28;88011;
836;2025-01-01T20:09:01;9;9;10;10;64;74;74;74;74;0.56;29.50;28;88007;
837;2025-01-01T20:10:03;9;10;11;11;66;77;77;78;78;0.57;29.53;28;88012;
838;2025-01-01T20:11:05;10;10;11;11;70;80;81;81;81;0.54;29.52;28;88004;
839;2025-01-01T20:12:08;9;9;10;10;65;74;75;75;75;0.56;29.50;28;88009;
840;2025-01-01T20:13:10;9;9;9;9;67;76;76;76;76;0.51;29.47;28;88011;
841;2025-01-01T20:14:12;9;10;10;10;68;78;79;79;79;0.56;29.46;28;88016;
842;2025-01-01T20:15:14;10;11;11;12;71;82;83;83;83;0.57;29.45;28;88017;
843;2025-01-01T20:16:16;9;10;11;11;67;77;78;78;78;0.56;29.47;28;88024;
844;2025-01-01T20:17:19;9;10;11;11;68;78;79;79;79;0.57;29.45;28;88022;
845;2025-01-01T20:18:21;9;10;10;11;67;77;78;78;78;0.55;29.45;28;88028;
846;2025-01-01T20:19:23;9;10;10;10;68;78;79;79;79;0.54;29.46;28;88026;
847;2025-01-01T20:20:25;9;10;10;10;67;77;78;78;78;0.52;29.45;28;88022;
848;2025-01-01T20:21:28;9;10;10;10;70;80;81;81;81;0.52;29.44;28;88029;
849;2025-01-01T20:22:30;10;10;10;10;73;83;83;83;83;0.52;29.43;28;88030;
850;2025-01-01T20:23:32;9;10;10;10;69;79;79;79;79;0.53;29.39;28;88033;
851;2025-01-01T20:24:34;10;10;11;11;72;83;83;83;83;0.53;29.38;28;88030;
852;2025-01-01T20:25:37;10;11;11;12;72;83;84;84;84;0.57;29.39;28;88033;
853;2025-01-01T20:26:39;10;11;12;12;75;86;87;87;87;0.57;29.42;28;88034;
854;2025-01-01T20:27:41;10;11;11;11;74;85;86;86;86;0.55;29.39;28;88033;
855;2025-01-01T20:28:43;10;11;11;11;74;85;86;86;86;0.55;29.37;28;88044;
856;2025-01-01T20:29:45;10;11;11;11;74;85;86;86;86;0.54;29.36;28;88040;
857;2025-01-01T20:30:48;11;11;11;11;78;89;90;90;90;0.53;29.35;28;88041;
858;2025-01-01T20:31:50;10;10;11;11;71;82;82;82;82;0.56;29.35;28;88044;
859;2025-01-01T20:32:52;11;12;12;13;77;89;90;90;90;0.59;29.36;29;88051;
860;2025-01-01T20:33:54;11;12;12;12;79;90;91;91;91;0.55;29.36;28;88056;
861;2025-01-01T20:34:57;10;10;10;11;73;84;84;84;84;0.54;29.35;28;88050;
862;2025-01-01T20:35:59;11;11;12;12;79;90;91;91;91;0.56;29.33;28;88055;
863;2025-01-01T20:37:01;11;11;12;12;77;89;90;90;90;0.56;29.32;28;88065;
864;2025-01-01T20:38:03;11;11;12;12;78;89;90;90;90;0.55;29.31;28;88058;
865;2025-01-01T20:39:06;11;11;11;12;78;89;89;89;89;0.54;29.31;28;88063;
866;2025-01-01T20:40:08;10;10;10;10;75;85;85;85;85;0.51;29.32;28;88069;
867;2025-01-01T20:41:10;10;11;11;11;75;86;86;86;86;0.53;29.31;28;88068;
868;2025-01-01T20:42:12;10;11;11;11;74;85;86;86;86;0.55;29.28;28;88075;
869;2025-01-01T20:43:14;10;11;11;11;76;87;87;87;87;0.53;29.30;28;88078;
870;2025-01-01T20:44:17;10;11;11;12;77;88;89;89;89;0.55;29.27;28;88080;
871;2025-01-01T20:45:19;11;11;12;12;77;89;90;90;90;0.54;29.24;28;88078;
872;2025-01-01T20:46:21;10;11;11;12;74;85;85;86;86;0.56;29.25;28;88079;
873;2025-01-01T20:47:23;11;12;13;13;80;92;93;93;93;0.57;29.24;28;88086;
874;2025-01-01T20:48:26;10;11;11;11;72;83;84;84;84;0.56;29.23;28;88084;
875;2025-01-01T20:49:28;10;11;11;11;74;84;85;85;85;0.56;29.21;28;88090;
876;2025-01-01T20:50:30;11;12;12;12;80;92;92;93;93;0.56;29.20;28;88086;
877;2025-01-01T20:51:32;10;11;11;12;74;86;86;86;86;0.56;29.24;28;88084;
878;2025-01-01T20:52:34;11;11;12;12;77;89;89;89;89;0.57;29.24;28;88086;
879;2025-01-01T20:53:37;11;12;12;12;80;92;93;93;93;0.55;29.23;28;88088;
880;2025-01-01T20:54:39;11;12;12;13;81;93;94;94;94;0.55;29.22;28;88086;
881;2025-01-01T20:55:41;11;12;13;13;83;95;96;97;97;0.56;29.22;28;88088;
882;2025-01-01T20:56:43;11;12;13;13;79;91;92;92;92;0.56;29.20;28;88089;
883;2025-01-01T20:57:46;11;12;13;13;84;97;97;98;98;0.56;29.19;28;88093;
884;2025-01-01T20:58:48;12;13;14;14;89;102;103;104;104;0.57;29.18;28;88099;
885;2025-01-01T20:59:50;12;13;14;14;84;97;98;98;98;0.56;29.16;28;88099;
886;2025-01-01T21:00:52;12;14;15;15;89;103;104;105;105;0.58;29.16;28;88102;
887;2025-01-01T21:01:55;12;13;14;14;86;100;101;101;101;0.57;29.14;28;88102;
888;2025-01-01T21:02:57;12;13;14;14;89;102;103;103;103;0.56;29.14;29;88102;
889;2025-01-01T21:03:59;12;13;14;14;89;103;104;104;104;0.55;29.13;28;88104;
890;2025-01-01T21:05:01;12;13;13;13;89;102;103;103;103;0.57;29.10;28;88102;
891;2025-01-01T21:06:04;13;14;15;15;91;105;106;106;106;0.56;29.09;28;88098;
892;2025-01-01T21:07:06;12;14;15;15;89;104;105;105;105;0.60;29.07;28;88112;
893;2025-01-01T21:08:08;13;14;15;15;92;107;108;108;108;0.55;29.08;28;88099;
894;2025-01-01T21:09:10;12;14;14;15;90;104;105;105;105;0.57;29.07;29;88100;
895;2025-01-01T21:10:13;13;14;16;16;90;105;107;107;107;0.59;29.07;28;88103;
896;2025-01-01T21:11:15;13;14;15;15;92;106;108;108;108;0.58;29.04;28;88100;
897;2025-01-01T21:12:17;13;14;14;15;91;105;106;106;107;0.57;29.04;28;88100;
898;2025-01-01T21:13:19;12;13;13;13;87;100;100;101;101;0.56;29.00;28;88100;
899;2025-01-01T21:14:21;13;13;14;14;93;107;107;108;108;0.54;28.99;28;88099;
900;2025-01-01T21:15:24;13;14;14;14;96;110;111;111;111;0.55;28.99;28;88102;
901;2025-01-01T21:16:26;13;14;14;14;95;109;110;110;110;0.56;29.02;28;88095;
902;2025-01-01T21:17:28;13;14;14;14;97;111;111;111;111;0.57;28.98;29;88097;
903;2025-01-01T21:18:30;12;13;14;14;92;105;106;106;106;0.57;28.98;29;88094;
904;2025-01-01T21:19:33;13;14;15;15;95;109;111;111;111;0.56;28.98;28;88097;
905;2025-01-01T21:20:35;13;14;15;15;96;110;111;111;111;0.56;28.98;28;88092;
906;2025-01-01T21:21:37;14;15;16;16;98;114;115;115;116;0.58;28.98;28;88089;
907;2025-01-01T21:22:39;13;15;15;16;97;112;113;113;113;0.57;28.96;28;88100;
908;2025-01-01T21:23:42;14;15;16;17;99;115;117;117;117;0.58;28.95;29;88093;
909;2025-01-01T21:24:44;12;14;15;15;90;104;105;105;106;0.58;28.96;28;88099;
910;2025-01-01T21:25:46;13;14;15;15;94;108;109;110;110;0.58;28.95;28;88096;
911;2025-01-01T21:26:48;13;14;15;15;95;109;110;111;111;0.57;28.95;29;88098;
912;2025-01-01T21:27:51;13;14;15;15;98;112;113;113;113;0.56;28.95;28;88093;
913;2025-01-01T21:28:53;13;14;15;15;95;109;110;111;111;0.57;28.93;29;88096;
914;2025-01-01T21:29:55;13;14;14;14;93;107;108;108;108;0.54;28.93;28;88101;
915;2025-01-01T21:30:57;13;14;15;15;99;113;114;114;114;0.54;28.90;28;88097;
916;2025-01-01T21:31:59;13;14;15;15;95;109;110;110;110;0.55;28.85;29;88107;
917;2025-01-01T21:33:02;13;14;15;15;95;110;111;111;111;0.56;28.86;29;88105;
918;2025-01-01T21:34:04;14;15;16;16;100;116;117;117;117;0.54;28.85;29;88112;
919;2025-01-01T21:35:06;13;13;13;13;94;107;107;107;107;0.52;28.83;29;88109;
920;2025-01-01T21:36:08;13;14;14;14;95;109;110;110;110;0.53;28.83;29;88109;
921;2025-01-01T21:37:11;13;14;14;14;97;111;111;111;111;0.56;28.83;29;88109;
922;2025-01-01T21:38:13;13;13;14;14;94;108;108;108;108;0.55;28.82;29;88108;
923;2025-01-01T21:39:15;13;14;14;15;96;110;111;111;111;0.54;28.82;28;88108;
924;2025-01-01T21:40:17;13;13;14;14;92;106;107;107;107;0.54;28.80;29;88113;
925;2025-01-01T21:41:20;13;14;14;14;96;109;110;110;110;0.54;28.80;29;88107;
926;2025-01-01T21:42:22;12;13;14;14;91;104;105;105;105;0.56;28.80;29;88107;
927;2025-01-01T21:43:24;12;13;14;14;88;102;103;103;103;0.57;28.76;29;88105;
928;2025-01-01T21:44:26;13;14;14;15;93;107;108;108;108;0.56;28.73;29;88111;
929;2025-01-01T21:45:28;13;14;14;15;92;106;107;107;107;0.57;28.74;29;88113;
930;2025-01-01T21:46:31;13;14;15;15;91;105;107;107;107;0.59;28.66;29;88109;
931;2025-01-01T21:47:33;13;14;15;15;91;105;107;107;107;0.57;28.62;29;88111;
932;2025-01-01T21:48:35;13;14;15;15;98;112;113;113;113;0.56;28.66;28;88108;
933;2025-01-01T21:49:37;12;13;14;14;90;103;104;104;104;0.55;28.64;29;88103;
934;2025-01-01T21:50:40;13;14;14;14;94;108;108;109;109;0.54;28.61;29;88104;
935;2025-01-01T21:51:42;13;13;14;14;93;106;107;107;107;0.53;28.61;29;88107;
936;2025-01-01T21:52:44;12;12;13;13;87;100;101;101;101;0.53;28.48;29;88108;
