sensor,datetime,PM25,Temperature,RH
9,1732317359.0,13,22.26,74
9,1732317421.0,14,22.36,74
9,1732317484.0,14,22.35,74
9,1732317546.0,14,22.32,74
9,1732317608.0,16,22.29,74
9,1732317670.0,17,22.2,74
9,1732317733.0,18,22.14,74
9,1732317795.0,19,22.17,75
9,1732317857.0,18,22.13,74
9,1732317919.0,17,22.18,74
9,1732317981.0,18,22.23,74
9,1732318044.0,17,22.23,74
9,1732318106.0,16,22.28,74
9,1732318168.0,15,22.22,74
9,1732318230.0,16,22.19,73
9,1732318293.0,15,22.13,73
9,1732318355.0,14,22.2,72
9,1732318417.0,14,22.28,73
9,1732318479.0,13,22.29,72
9,1732318541.0,14,22.28,71
9,1732318604.0,14,22.29,71
9,1732318666.0,15,22.34,71
9,1732318728.0,14,22.28,69
9,1732318790.0,13,22.38,70
9,1732318853.0,13,22.37,72
9,1732318915.0,13,22.33,72
9,1732318977.0,13,22.37,71
9,1732319039.0,13,22.28,71
9,1732319101.0,13,22.29,71
9,1732319164.0,12,22.26,71
9,1732319226.0,13,21.73,72
9,1732319288.0,15,21.76,72
9,1732319350.0,16,21.92,73
9,1732319412.0,16,21.89,72
9,1732319475.0,15,22.02,71
9,1732319537.0,15,21.92,73
9,1732319599.0,15,22.05,73
9,1732319661.0,14,22.28,71
9,1732319724.0,15,22.39,71
9,1732319786.0,15,22.45,70
9,1732319848.0,15,22.59,69
9,1732319910.0,15,22.59,71
9,1732319972.0,15,22.52,69
9,1732320035.0,15,22.54,70
9,1732320097.0,14,22.61,71
9,1732320159.0,14,22.6,69
9,1732320221.0,13,22.66,70
9,1732320284.0,13,22.66,71
9,1732320346.0,13,22.68,69
9,1732320408.0,12,22.74,70
9,1732320470.0,12,22.77,70
9,1732320532.0,13,22.77,70
9,1732320595.0,13,22.69,70
9,1732320657.0,13,22.35,71
9,1732320719.0,13,22.33,72
9,1732320781.0,12,22.41,71
9,1732320844.0,12,22.41,71
9,1732320906.0,13,22.4,71
9,1732320968.0,13,22.37,72
9,1732321030.0,12,22.41,72
9,1732321092.0,12,22.33,72
9,1732321155.0,11,21.92,73
9,1732321217.0,9,22.07,73
9,1732321279.0,9,22.09,72
9,1732321341.0,8,22.13,73
9,1732321403.0,8,22.08,73
9,1732321466.0,8,22.09,73
9,1732321528.0,8,21.89,73
9,1732321590.0,8,21.82,73
9,1732321652.0,7,21.62,74
9,1732321715.0,7,21.75,74
9,1732321777.0,7,21.89,75
9,1732321839.0,7,21.87,75
9,1732321901.0,6,21.93,74
9,1732321963.0,6,21.74,74
9,1732322026.0,7,21.87,74
9,1732322088.0,6,21.94,74
9,1732322150.0,6,21.99,74
9,1732322212.0,6,21.96,73
9,1732322274.0,6,22.05,74
9,1732322337.0,6,21.96,73
9,1732322399.0,6,21.89,75
9,1732322461.0,6,21.72,76
9,1732322523.0,7,21.84,76
9,1732322585.0,7,21.81,77
9,1732322648.0,7,21.77,77
9,1732322710.0,7,21.69,76
9,1732322772.0,7,21.72,77
9,1732322834.0,7,21.73,76
