counter;datetime;PM1;PM2_5;PM4;PM10;NumPM0;NumPM1;NumPM2_5;NumPM4;NumPM10;PartSize;tempC;humidity;pressure;meta
26355;2025-01-01T14:24:36;6;7;8;8;45;52;53;53;53;0.58;31.21;21;87937;
26356;2025-01-01T14:25:38;6;6;6;6;42;48;48;48;48;0.56;29.99;21;87937;
26357;2025-01-01T14:26:40;5;5;5;5;37;42;42;42;42;0.53;29.55;21;87933;
26358;2025-01-01T14:27:43;5;6;6;6;41;47;47;47;47;0.53;30.0;22;87930;
26359;2025-01-01T14:28:45;6;6;6;6;43;49;49;49;49;0.56;30.58;22;87929;
26360;2025-01-01T14:29:47;5;5;5;5;39;44;44;44;44;0.56;30.61;21;87928;
26361;2025-01-01T14:30:49;8;8;8;8;58;66;67;67;67;0.58;30.63;21;87931;
26362;2025-01-01T14:31:51;7;7;8;8;48;56;57;57;57;0.6;31.04;21;87924;
26363;2025-01-01T14:32:53;6;6;6;6;40;46;47;47;47;0.57;31.07;21;87929;
26364;2025-01-01T14:33:56;6;6;6;6;41;48;48;48;48;0.57;31.12;21;87923;
26365;2025-01-01T14:34:58;6;7;7;7;43;50;51;51;51;0.59;31.27;21;87921;
26366;2025-01-01T14:36:00;6;6;7;7;42;48;49;49;49;0.59;31.5;21;87926;
26367;2025-01-01T14:37:02;5;6;6;6;38;44;44;44;44;0.6;31.65;20;87914;
26368;2025-01-01T14:38:04;5;6;6;6;40;46;46;46;46;0.59;31.36;20;87917;
26369;2025-01-01T14:39:06;5;5;5;5;36;42;42;42;42;0.59;30.73;22;87912;
26370;2025-01-01T14:40:09;5;5;6;6;38;44;44;44;44;0.6;30.45;20;87911;
26371;2025-01-01T14:41:11;5;5;5;6;37;43;43;43;43;0.58;31.07;21;87910;
26372;2025-01-01T14:42:13;5;5;6;6;39;45;45;45;45;0.57;31.08;20;87906;
26373;2025-01-01T14:43:15;5;5;5;5;35;40;40;40;40;0.56;31.26;19;87905;
26374;2025-01-01T14:44:17;6;6;6;6;42;47;47;47;47;0.57;30.51;19;87903;
26375;2025-01-01T14:45:19;5;5;5;6;39;44;45;45;45;0.56;30.71;20;87904;
26376;2025-01-01T14:46:22;5;5;5;5;40;46;46;46;46;0.55;31.08;20;87903;
26377;2025-01-01T14:47:24;6;6;6;6;42;48;48;48;48;0.53;31.36;20;87904;
26378;2025-01-01T14:48:26;6;6;6;6;42;48;48;48;48;0.56;31.62;20;87904;
26379;2025-01-01T14:49:28;6;6;6;6;42;48;48;48;48;0.54;31.79;19;87902;
26380;2025-01-01T14:50:30;5;5;5;6;37;43;43;43;43;0.57;31.75;19;87903;
26381;2025-01-01T14:51:32;5;5;5;5;37;42;43;43;43;0.58;30.62;19;87896;
26382;2025-01-01T14:52:35;5;5;6;6;38;44;44;44;44;0.58;31.19;19;87901;
26383;2025-01-01T14:53:37;5;5;5;5;36;41;41;41;41;0.54;31.53;18;87897;
26384;2025-01-01T14:54:39;5;5;5;5;38;43;43;43;43;0.55;29.65;19;87885;
26385;2025-01-01T14:55:41;5;5;5;5;35;39;39;39;39;0.56;29.78;20;87890;
26386;2025-01-01T14:56:43;5;5;5;5;37;42;42;43;43;0.56;30.06;20;87895;
26387;2025-01-01T14:57:46;5;6;6;6;40;46;46;46;46;0.57;30.66;20;87891;
26388;2025-01-01T14:58:48;5;5;5;5;36;41;41;41;41;0.58;31.11;21;87894;
26389;2025-01-01T14:59:50;5;5;5;5;38;43;43;43;43;0.57;31.45;20;87888;
26390;2025-01-01T15:00:52;5;5;5;5;37;42;42;42;42;0.56;31.62;19;87889;
26391;2025-01-01T15:01:54;5;5;5;5;36;41;42;42;42;0.58;31.64;18;87885;
26392;2025-01-01T15:02:56;5;5;5;5;35;40;40;40;40;0.56;30.57;19;87884;
26393;2025-01-01T15:03:59;5;5;5;5;39;44;44;44;44;0.55;31.38;19;87887;
26394;2025-01-01T15:05:01;5;5;5;5;37;42;42;42;42;0.55;31.72;19;87887;
26395;2025-01-01T15:06:03;5;5;5;5;37;42;42;42;42;0.52;32.03;21;87879;
26396;2025-01-01T15:07:05;5;5;5;5;35;40;40;40;40;0.53;32.23;19;87885;
26397;2025-01-01T15:08:07;5;5;5;5;34;39;39;39;39;0.56;32.33;19;87884;
26398;2025-01-01T15:09:09;5;5;5;5;35;40;40;40;40;0.57;32.49;19;87881;
26399;2025-01-01T15:10:12;5;5;5;5;34;39;39;39;39;0.58;32.11;19;87883;
26400;2025-01-01T15:11:14;5;5;5;5;35;40;40;40;40;0.56;30.54;20;87880;
26401;2025-01-01T15:12:16;5;5;5;5;38;43;43;43;43;0.57;30.46;20;87877;
26402;2025-01-01T15:13:18;5;5;5;5;35;39;40;40;40;0.55;30.43;20;87872;
26403;2025-01-01T15:14:20;5;5;5;5;36;41;41;41;41;0.56;29.66;20;87875;
26404;2025-01-01T15:15:23;5;5;6;6;40;46;46;46;46;0.56;29.9;20;87872;
26405;2025-01-01T15:16:25;5;5;5;5;36;41;41;41;41;0.55;30.0;20;87871;
26406;2025-01-01T15:17:27;5;5;5;5;36;40;41;41;41;0.56;30.5;20;87864;
26407;2025-01-01T15:18:29;6;6;6;6;44;50;50;50;50;0.58;30.57;20;87867;
26408;2025-01-01T15:19:31;5;5;5;5;38;43;44;44;44;0.59;29.99;21;87869;
26409;2025-01-01T15:20:33;5;5;5;5;36;40;41;41;41;0.57;30.17;20;87862;
26410;2025-01-01T15:21:36;5;6;6;6;40;46;46;46;46;0.59;30.32;21;87871;
26411;2025-01-01T15:22:38;5;5;5;6;38;43;43;43;43;0.59;30.43;21;87864;
26412;2025-01-01T15:23:40;5;6;6;6;40;46;47;47;47;0.59;30.16;22;87868;
26413;2025-01-01T15:24:42;5;5;5;5;38;43;43;43;43;0.56;30.82;21;87863;
